CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Šiauliuose nužudyta ir į kilimą susukta paauglė neturėjo artimųjų, kurie ją apgintų",https://www.delfi.lt/news/daily/lithuania/siauliuose-nuzudyta-ir-i-kilima-susukta-paaugle-neturejo-artimuju-kurie-ja-apgintu.d?id=90662023
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Užsienyje,"Karas Ukrainoje. Rusijos pajėgos smūgiavo Slovjanskui, žuvo mažiausiai vienas žmogus",https://www.delfi.lt/news/daily/world/karas-ukrainoje-rusijos-pajegos-smugiavo-slovjanskui-zuvo-maziausiai-vienas-zmogus.d?id=90659553
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Suktas Lukašenkos žaidimas: ką reikštų atviras Baltarusijos įsitraukimas į karą ir kodėl ji to dar nepadarė,https://www.delfi.lt/news/daily/lithuania/suktas-lukasenkos-zaidimas-ka-reikstu-atviras-baltarusijos-isitraukimas-i-kara-ir-kodel-ji-to-dar-nepadare.d?id=90662579
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Verslas,"Degalinių švieslentėse – pokyčiai: vairuotojams daug džiaugsmo neteikia, bet paskatino pirkti",https://www.delfi.lt/verslas/transportas/degaliniu-svieslentese-pokyciai-vairuotojams-daug-dziaugsmo-neteikia-bet-paskatino-pirkti.d?id=90665737
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Vasara,„Tautiškos giesmės aplink pasaulį“ pagrindinė scena šiemet – išskirtinio grožio gamtos apsuptyje: scena bus itin netradicinė,https://www.delfi.lt/vasara/naujienos/tautiskos-giesmes-aplink-pasauli-pagrindine-scena-siemet-isskirtinio-grozio-gamtos-apsuptyje-scena-bus-itin-netradicine.d?id=90663373
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Nuomonės,Mantas Martišius. Nuo šiol taip skelbsime šalies vadovus?,https://www.delfi.lt/news/ringas/lit/mantas-martisius-nuo-siol-taip-skelbsime-salies-vadovus.d?id=90650677
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Kriminalai ir nelaimės,15-metės paauglės nužudymo byla: teismas leido suimti visus įtariamuosius,https://www.delfi.lt/news/daily/crime/15-metes-paaugles-nuzudymo-byla-teismas-leido-suimti-visus-itariamuosius.d?id=90666295
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Veidai,Aleksandras Nevzorovas atsiprašė Maksimo Galkino: Kremlius labai sėkmingai daugelį „užkemša pinigais“,https://www.delfi.lt/veidai/uzsienio-zvaigzdes/aleksandras-nevzorovas-atsiprase-maksimo-galkino-kremlius-labai-sekmingai-daugeli-uzkemsa-pinigais.d?id=90666361
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Veidai,Turkijos viešbutyje ukrainietė netikėtai užkalbino Putiną palaikantį Baskovą: akistatos nesitikėjęs atlikėjas vos surezgė atsakymą,https://www.delfi.lt/veidai/uzsienio-zvaigzdes/turkijos-viesbutyje-ukrainiete-netiketai-uzkalbino-putina-palaikanti-baskova-akistatos-nesitikejes-atlikejas-vos-surezge-atsakyma.d?id=90662917
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Veidai,"Monika Kvietkutė vėl išgyvena skyrybas: laukė kraustymasis, agresija, o paskutinis lašas buvo supratimas, kad jis – narcizas",https://www.delfi.lt/veidai/nepatogus-klausimai/monika-kvietkute-vel-isgyvena-skyrybas-lauke-kraustymasis-agresija-o-paskutinis-lasas-buvo-supratimas-kad-jis-narcizas.d?id=90641737
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Užsienyje,Karas Ukrainoje. Iš Lysyčansko atsitraukę ukrainiečiai: netrukus pasaulis pamatys pirmąsias mūsų pergales,https://www.delfi.lt/news/daily/world/karas-ukrainoje-is-lysycansko-atsitrauke-ukrainieciai-netrukus-pasaulis-pamatys-pirmasias-musu-pergales.d?id=90649175
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Kaliningrado gubernatorius: pasiūliau Kremliui, kokių priemonių galima imtis prieš Lietuvą",https://www.delfi.lt/news/daily/lithuania/kaliningrado-gubernatorius-pasiuliau-kremliui-kokiu-priemoniu-galima-imtis-pries-lietuva.d?id=90654473
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Mokslas,Sprogus atominei bombai chemikas perspėja nedaryti vienos grubios klaidos: užteks muilo ir vandens,https://www.delfi.lt/mokslas/mokslas/sprogus-atominei-bombai-chemikas-perspeja-nedaryti-vienos-grubios-klaidos-uzteks-muilo-ir-vandens.d?id=90648773
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Karo ekspertai: be įprastų ginklų rusai pradėjo naudoti kitas kovos priemones – anksčiau tai pasitaikydavo retai,https://www.delfi.lt/news/daily/lithuania/karo-ekspertai-be-iprastu-ginklu-rusai-pradejo-naudoti-kitas-kovos-priemones-anksciau-tai-pasitaikydavo-retai.d?id=90660501
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Šiauliuose nužudyta ir į kilimą susukta paauglė neturėjo artimųjų, kurie ją apgintų",https://www.delfi.lt/news/daily/lithuania/siauliuose-nuzudyta-ir-i-kilima-susukta-paaugle-neturejo-artimuju-kurie-ja-apgintu.d?id=90662023
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Nauja COVID-19 banga grįžta anksčiau: sergamumas šį birželį Lietuvoje 10 kartų didesnis už pernykštį,https://www.delfi.lt/news/daily/lithuania/nauja-covid-19-banga-grizta-anksciau-sergamumas-si-birzeli-lietuvoje-10-kartu-didesnis-uz-pernyksti.d?id=90659815
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Vasara,"Orų permainos artėja: nusistovės vėsesni orai, vyraus trumpalaikis lietus",https://www.delfi.lt/vasara/orai/oru-permainos-arteja-nusistoves-vesesni-orai-vyraus-trumpalaikis-lietus.d?id=90659451
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Už atostogas per kovidą skalpuotas Veryga: pažiūrėjus į problemas, Landsbergiui jau anksčiau reikėjo pailsėti",https://www.delfi.lt/news/daily/lithuania/uz-atostogas-per-kovida-skalpuotas-veryga-paziurejus-i-problemas-landsbergiui-jau-anksciau-reikejo-pailseti.d?id=90660173
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Pagėgių politikams nesusitarus, VRM rengiasi siūlyti įvesti tiesioginį valdymą",https://www.delfi.lt/news/daily/lithuania/pagegiu-politikams-nesusitarus-vrm-rengiasi-siulyti-ivesti-tiesiogini-valdyma.d?id=90668239
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,SAM įvertino blogėjančią COVID-19 situaciją: griežtesni ribojimai sugrįžtų nebent atsiradus naujoms atmainoms,https://www.delfi.lt/news/daily/lithuania/sam-ivertino-blogejancia-covid-19-situacija-grieztesni-ribojimai-sugriztu-nebent-atsiradus-naujoms-atmainoms.d?id=90668091
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Krepšinio žvaigždes ir advokatus apmulkinęs Seimo nario sūnus siunčiamas už grotų,https://www.delfi.lt/news/daily/lithuania/krepsinio-zvaigzdes-ir-advokatus-apmulkines-seimo-nario-sunus-siunciamas-uz-grotu.d?id=90666721
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Eksteisėjo Bavėjano byloje – STT išslaptinti duomenys,https://www.delfi.lt/news/daily/lithuania/eksteisejo-bavejano-byloje-stt-isslaptinti-duomenys.d?id=90666521
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Suktas Lukašenkos žaidimas: ką reikštų atviras Baltarusijos įsitraukimas į karą ir kodėl ji to dar nepadarė,https://www.delfi.lt/news/daily/lithuania/suktas-lukasenkos-zaidimas-ka-reikstu-atviras-baltarusijos-isitraukimas-i-kara-ir-kodel-ji-to-dar-nepadare.d?id=90662579
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Už šnipinėjimą Greičius lieka nubaustas 4 metų laisvės atėmimo bausme,https://www.delfi.lt/news/daily/lithuania/uz-snipinejima-greicius-lieka-nubaustas-4-metu-laisves-atemimo-bausme.d?id=90664411
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Pagėgių politikai tarsis dėl naujo kandidato į administracijos direktorius,https://www.delfi.lt/news/daily/lithuania/pagegiu-politikai-tarsis-del-naujo-kandidato-i-administracijos-direktorius.d?id=90663809
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Į Lietuvą atvyko NATO Jungtinės pajėgų vadavietės Brunsume vadas,https://www.delfi.lt/news/daily/lithuania/i-lietuva-atvyko-nato-jungtines-pajegu-vadavietes-brunsume-vadas.d?id=90663645
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Kitą savaitę Seimas gali rinktis į neeilinę sesiją,https://www.delfi.lt/news/daily/lithuania/kita-savaite-seimas-gali-rinktis-i-neeiline-sesija.d?id=90663463
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Specialusis komitetas Liuksemburge nepritarė Davulio kandidatūrai į ES Bendrąjį Teismą,https://www.delfi.lt/news/daily/lithuania/specialusis-komitetas-liuksemburge-nepritare-davulio-kandidaturai-i-es-bendraji-teisma.d?id=90663141
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Įvertino valdančiųjų ir prezidento santykius pavasario Seimo sesijoje: tikėtina, kad trintys išryškės rudenį",https://www.delfi.lt/news/daily/lithuania/ivertino-valdanciuju-ir-prezidento-santykius-pavasario-seimo-sesijoje-tiketina-kad-trintys-isryskes-rudeni.d?id=90662253
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Lietuva skirs Ukrainos nacionaliniam bankui papildomus 10 mln. eurų neatidėliotiniems atstatymo darbams,https://www.delfi.lt/news/daily/lithuania/lietuva-skirs-ukrainos-nacionaliniam-bankui-papildomus-10-mln-euru-neatideliotiniems-atstatymo-darbams.d?id=90661683
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Koronaviruso infekcija: 633 nauji susirgimai, mirčių nefiksuota",https://www.delfi.lt/news/daily/lithuania/koronaviruso-infekcija-633-nauji-susirgimai-mirciu-nefiksuota.d?id=90660375
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Budrys: papildomos NATO pajėgos laikinai atvykti gali ir dabar,https://www.delfi.lt/news/daily/lithuania/budrys-papildomos-nato-pajegos-laikinai-atvykti-gali-ir-dabar.d?id=90660355
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Prezidento patarėjas: Vakarų valstybių atsparumas propagandai privalo būti didesnis,https://www.delfi.lt/news/daily/lithuania/prezidento-patarejas-vakaru-valstybiu-atsparumas-propagandai-privalo-buti-didesnis.d?id=90660243
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Migrantų pasienyje su Baltarusija pareigūnams apgręžinėti neteko,https://www.delfi.lt/news/daily/lithuania/migrantu-pasienyje-su-baltarusija-pareigunams-apgrezineti-neteko.d?id=90660235
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Prezidentūra apie Kaliningrado tranzitą: Lietuva iš EK tikisi patikslinimo ir aiškaus sprendimo,https://www.delfi.lt/news/daily/lithuania/prezidentura-apie-kaliningrado-tranzita-lietuva-is-ek-tikisi-patikslinimo-ir-aiskaus-sprendimo.d?id=90660101
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Apeliacinis teismas skelbs verdiktą Greičiaus šnipinėjimo Rusijai byloje,https://www.delfi.lt/news/daily/lithuania/apeliacinis-teismas-skelbs-verdikta-greiciaus-snipinejimo-rusijai-byloje.d?id=90659641
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Ukrainos frontas tiesiogiai: rusai lupa artilerija, o to gero pas juos kol kas – be limito",https://www.delfi.lt/news/daily/lithuania/ukrainos-frontas-tiesiogiai-rusai-lupa-artilerija-o-to-gero-pas-juos-kol-kas-be-limito.d?id=90651301
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Bedarbių nuo liepos mėnesio laukia nauji iššūkiai: gali netekti išmokos ir net sveikatos draudimo,https://www.delfi.lt/news/daily/lithuania/bedarbiu-nuo-liepos-menesio-laukia-nauji-issukiai-gali-netekti-ismokos-ir-net-sveikatos-draudimo.d?id=90650787
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Pagėgių mero kandidatė į administracijos direktores naujajai daugumai neįtiko,https://www.delfi.lt/news/daily/lithuania/pagegiu-mero-kandidate-i-administracijos-direktores-naujajai-daugumai-neitiko.d?id=90658713
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Rusija rezervų dar tikrai turi: vyksta mobilizacija, bet slapta ir ne visur",https://www.delfi.lt/news/daily/lithuania/rusija-rezervu-dar-tikrai-turi-vyksta-mobilizacija-bet-slapta-ir-ne-visur.d?id=90655355
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Klimatologas prognozuoja mėnesio orus: reiškinys, pastebėtas birželį, mus lydės dar ilgai",https://www.delfi.lt/news/daily/lithuania/klimatologas-prognozuoja-menesio-orus-reiskinys-pastebetas-birzeli-mus-lydes-dar-ilgai.d?id=90650117
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Valdantieji susitarime dėl užsienio politikos sušvelnino retoriką dėl Kinijos,https://www.delfi.lt/news/daily/lithuania/valdantieji-susitarime-del-uzsienio-politikos-susvelnino-retorika-del-kinijos.d?id=90657939
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,"Įspėja dėl kasdien didėjančių COVID-19 skaičių: matydami tokią statistiką, ruoštis turime jau dabar",https://www.delfi.lt/news/daily/lithuania/ispeja-del-kasdien-didejanciu-covid-19-skaiciu-matydami-tokia-statistika-ruostis-turime-jau-dabar.d?id=90657239
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Melas,"Skleidžia melą, jog vakcinos sukurtos sumažinti populiaciją",https://www.delfi.lt/news/melo-detektorius/melas/skleidzia-mela-jog-vakcinos-sukurtos-sumazinti-populiacija.d?id=90666683
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Melas,Bidenas pakliuvo į klastočių kūrėjų akiratį: atsidūrė ant netikro viršelio,https://www.delfi.lt/news/melo-detektorius/melas/bidenas-pakliuvo-i-klastociu-kureju-akirati-atsidure-ant-netikro-virselio.d?id=90632805
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Iš dalies melas,"Skleidžia gandus apie amerikiečių branduolinės energetikos inžinierių, LGBTQ aktyvistą",https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/skleidzia-gandus-apie-amerikieciu-branduolines-energetikos-inzinieriu-lgbtq-aktyvista.d?id=90632735
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Melas,Platina klaidingą Ukrainos kalbų žemėlapį,https://www.delfi.lt/news/melo-detektorius/melas/platina-klaidinga-ukrainos-kalbu-zemelapi.d?id=90632079
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Melas,Lietuviai platina melagieną apie vakcinas: klaidingą informaciją pateikia kaip gąsdinimą,https://www.delfi.lt/news/melo-detektorius/melas/lietuviai-platina-melagiena-apie-vakcinas-klaidinga-informacija-pateikia-kaip-gasdinima.d?id=90632061
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Iš dalies melas,"Gąsdina, esą Latvijoje apsigyvenę ukrainiečiai nuo rytojaus bus išmesti į gatvę",https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/gasdina-esa-latvijoje-apsigyvene-ukrainieciai-nuo-rytojaus-bus-ismesti-i-gatve.d?id=90631657
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Melas,Tėvams – 8 priežastys nuo COVID-19 neskiepyti savo vaikų: absoliuti jų dauguma yra melas,https://www.delfi.lt/news/melo-detektorius/melas/tevams-8-priezastys-nuo-covid-19-neskiepyti-savo-vaiku-absoliuti-ju-dauguma-yra-melas.d?id=90630469
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Iš dalies melas,COVID-19 vakcinoms „priskyrė“ naują nepageidaujamą poveikį: nutylėjo vieną svarbų faktą,https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/covid-19-vakcinoms-priskyre-nauja-nepageidaujama-poveiki-nutylejo-viena-svarbu-fakta.d?id=90623755
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Melas,Rusų karių žudomus ir prievartaujamus vaikus klaidingai vadina išgalvota propaganda,https://www.delfi.lt/news/melo-detektorius/melas/rusu-kariu-zudomus-ir-prievartaujamus-vaikus-klaidingai-vadina-isgalvota-propaganda.d?id=90620857
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Melas,"„Coca-Cola“ nekūrė ir neplatino skardinės su užrašu, kviečiančiu „būti mažiau baltaodžiu“",https://www.delfi.lt/news/melo-detektorius/melas/coca-cola-nekure-ir-neplatino-skardines-su-uzrasu-kviecianciu-buti-maziau-baltaodziu.d?id=90620693
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Melas,"Netikėkite: melagingai teigia, kad daugybė sportininkų mirė nuo vakcinos nuo COVID-19",https://www.delfi.lt/news/melo-detektorius/melas/netikekite-melagingai-teigia-kad-daugybe-sportininku-mire-nuo-vakcinos-nuo-covid-19.d?id=90620669
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Melas,Nesuklyskite: tai – ne liepsnojantis ukrainiečių ginklų sandėlis,https://www.delfi.lt/news/melo-detektorius/melas/nesuklyskite-tai-ne-liepsnojantis-ukrainieciu-ginklu-sandelis.d?id=90620463
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Vilnius,"Remigijus Šimašius pristatė, kaip atrodo naujoji Pilaitės gimnazija",https://www.delfi.lt/miestai/vilnius/remigijus-simasius-pristate-kaip-atrodo-naujoji-pilaites-gimnazija.d?id=90658339
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Šiauliai,Didžiausias Lietuvos vynuogynas be žado palieka net užsieniečius,https://www.delfi.lt/miestai/siauliai/didziausias-lietuvos-vynuogynas-be-zado-palieka-net-uzsieniecius.d?id=90635459
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Vilnius,"Apklausa parodė, kad vilniečiai norėtų tramvajaus",https://www.delfi.lt/miestai/vilnius/apklausa-parode-kad-vilnieciai-noretu-tramvajaus.d?id=90635139


Šalies id,Šalis,Portalo ID,Naujienų portalas,Kalba,Skenavimo laikas,Kategorija,Tekstas,Nuoroda
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Užsienyje,Lavrovas: Putino ir Macrono skambučio nutekinimu pažeistas diplomatinis etiketas,https://www.delfi.lt/news/daily/world/lavrovas-putino-ir-macrono-skambucio-nutekinimu-pazeistas-diplomatinis-etiketas.d?id=90669953
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Augant sergamumui koronavirusu, primena SAM pasiūlymus: 4 rekomendacijos",https://www.delfi.lt/news/daily/lithuania/augant-sergamumui-koronavirusu-primena-sam-pasiulymus-4-rekomendacijos.d?id=90664907
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Verslas,Aukščiausias infliacijos epizodas nuo praėjusio amžiaus: ekonomistė prognozuoja liūdną liepą,https://www.delfi.lt/verslas/verslas/auksciausias-infliacijos-epizodas-nuo-praejusio-amziaus-ekonomiste-prognozuoja-liudna-liepa.d?id=90663409
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Moterys,Kodėl režisierė išlaikė savo mylimąjį: mama sakė – o kas daugiau tokią negražią darboholikę ims?,https://www.delfi.lt/moterys/kasdienybes-herojai/kodel-rezisiere-islaike-savo-mylimaji-mama-sake-o-kas-daugiau-tokia-negrazia-darboholike-ims.d?id=90663751
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Vasara,Žymusis Palangos apžvalgos ratas: nors drastiškai brangsta – eilės formuojasi toliau,https://www.delfi.lt/vasara/naujienos/zymusis-palangos-apzvalgos-ratas-nors-drastiskai-brangsta-eiles-formuojasi-toliau.d?id=90665423
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Užsienyje,Karas Ukrainoje. Rusijai apšaudant Ukrainos Donecko sritį žuvo 5 civiliai,https://www.delfi.lt/news/daily/world/karas-ukrainoje-rusijai-apsaudant-ukrainos-donecko-sriti-zuvo-5-civiliai.d?id=90669509
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Video,Tiesioginė transliacija / Šv. Mišios iš Vilniaus Šv. vyskupo Stanislovo ir Šv. Vladislovo arkikatedros bazilikos,https://www.delfi.lt/video/laidos/misios/sv-misios-is-vilniaus-sv-vyskupo-stanislovo-ir-sv-vladislovo-arkikatedros-bazilikos.d?id=90666637
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Verslas,"Drastiškai išaugus grūdų kainoms, ūkininkai nebeišgali auginti vištų: kiaušiniai galėtų kainuoti ir 5 eurus",https://www.delfi.lt/verslas/kaimas/drastiskai-isaugus-grudu-kainoms-ukininkai-nebeisgali-auginti-vistu-kiausiniai-galetu-kainuoti-ir-5-eurus.d?id=90662913
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Teisė,"Teisėjai prašo didinti atlyginimus: daugiau uždirba ir policijoje, ir prokuratūroje",https://www.delfi.lt/news/daily/law/teisejai-praso-didinti-atlyginimus-daugiau-uzdirba-ir-policijoje-ir-prokuraturoje.d?id=90664515
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Nausėda: agresoriui būtina laiku duoti atkirtį,https://www.delfi.lt/news/daily/lithuania/nauseda-agresoriui-butina-laiku-duoti-atkirti.d?id=90670305
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Užsienyje,Ukrainos gynybos ministro pavaduotoja: baigiasi Rusijos kariavimo ištekliai,https://www.delfi.lt/news/daily/world/ukrainos-gynybos-ministro-pavaduotoja-baigiasi-rusijos-kariavimo-istekliai.d?id=90669815
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Veidai,"Po Rusijos raketos smūgio žuvo Brazilijos modelis ir snaiperė: kovojo už Ukrainą, anksčiau prieš ISIS Irake",https://www.delfi.lt/veidai/ivairenybes/po-rusijos-raketos-smugio-zuvo-brazilijos-modelis-ir-snaipere-kovojo-uz-ukraina-anksciau-pries-isis-irake.d?id=90670109
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Valstybės dienos proga apdovanota daugiau kaip pusšimtis asmenų, tarp jų ir rusų karių nužudytas Kvedaravičius",https://www.delfi.lt/news/daily/lithuania/valstybes-dienos-proga-apdovanota-daugiau-kaip-pussimtis-asmenu-tarp-ju-ir-rusu-kariu-nuzudytas-kvedaravicius.d?id=90669975
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Veidai,"Atostogų Graikijoje metu Karolina Meschino įsiamžino su Nicole Scherzinger: pasisekė nepaisant to, kad atlikėjos stalą supo apsauga",https://www.delfi.lt/veidai/zmones/atostogu-graikijoje-metu-karolina-meschino-isiamzino-su-nicole-scherzinger-pasiseke-nepaisant-to-kad-atlikejos-stala-supo-apsauga.d?id=90669647
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Ukrainos frontas tiesiogiai: rusai lupa artilerija, o to gero pas juos kol kas – be limito",https://www.delfi.lt/news/daily/lithuania/ukrainos-frontas-tiesiogiai-rusai-lupa-artilerija-o-to-gero-pas-juos-kol-kas-be-limito.d?id=90651301
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Užsienyje,"Karas Ukrainoje. Rusijos pajėgos smūgiavo Slovjanskui, žuvo mažiausiai du žmonės",https://www.delfi.lt/news/daily/world/karas-ukrainoje-rusijos-pajegos-smugiavo-slovjanskui-zuvo-maziausiai-du-zmones.d?id=90659553
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Šiauliuose nužudyta ir į kilimą susukta paauglė neturėjo artimųjų, kurie ją apgintų",https://www.delfi.lt/news/daily/lithuania/siauliuose-nuzudyta-ir-i-kilima-susukta-paaugle-neturejo-artimuju-kurie-ja-apgintu.d?id=90662023
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Veidai,Turkijos viešbutyje ukrainietė netikėtai užkalbino Putiną palaikantį Baskovą: akistatos nesitikėjęs atlikėjas vos surezgė atsakymą,https://www.delfi.lt/veidai/uzsienio-zvaigzdes/turkijos-viesbutyje-ukrainiete-netiketai-uzkalbino-putina-palaikanti-baskova-akistatos-nesitikejes-atlikejas-vos-surezge-atsakyma.d?id=90662917
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Taivanas – kaip ant parako statinės: mano, kad Kinija seka Rusijos taktiką",https://www.delfi.lt/news/daily/lithuania/taivanas-kaip-ant-parako-statines-mano-kad-kinija-seka-rusijos-taktika.d?id=90652829
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Augant sergamumui koronavirusu, primena SAM pasiūlymus: 4 rekomendacijos",https://www.delfi.lt/news/daily/lithuania/augant-sergamumui-koronavirusu-primena-sam-pasiulymus-4-rekomendacijos.d?id=90664907
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Niekuo dėtam kauniečiui pritaikytos ES sankcijos Rusijai: dėl sutapusių vardo ir pavardės jis laikomas karo nusikaltėliu,https://www.delfi.lt/news/daily/lithuania/niekuo-detam-kaunieciui-pritaikytos-es-sankcijos-rusijai-del-sutapusiu-vardo-ir-pavardes-jis-laikomas-karo-nusikalteliu.d?id=90668525
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Šventinę nuotaiką drums lietus: džiugesnė situacija – tik viename Lietuvos regione,https://www.delfi.lt/news/daily/lithuania/sventine-nuotaika-drums-lietus-dziugesne-situacija-tik-viename-lietuvos-regione.d?id=90669267
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Nausėda: mūsų bendra pareiga – laiku duoti atkirtį agresoriui,https://www.delfi.lt/news/daily/lithuania/nauseda-musu-bendra-pareiga-laiku-duoti-atkirti-agresoriui.d?id=90670335
